Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	type	set
jxn	GO:0070382	exocytic vesicle	167/13229	176/14993	0.00200264319730919	0.0347601640675809	0.029211487238946	TPRG1L/SYTL1/PDE4B/SYPL2/SLC6A17/SNAPIN/SYT11/SNAP47/PPT1/RAB3B/SYT6/SV2A/RAB13/VAMP4/STX6/SYT2/GAD2/VDAC2/PI4K2A/VTI1A/SLC18A2/SYT9/SLC17A6/STX3/SYT12/TRAPPC4/TH/ABCC8/BDNF/SYT7/RAB6A/SYTL2/PICALM/MTMR2/DRD2/NTF3/DNM1L/LRRK2/SYT1/SLC17A8/RPH3A/VAMP1/SYT10/IGF1/SVOP/RAB35/STX2/TRIM9/RAB15/VTI1B/STON2/APBA2/UNC13C/RAB8B/SCAMP5/SV2B/DMXL2/RAB27A/RAB40C/RAB26/SYT17/PRRT2/STX4/MT3/C16orf70/ZNRF1/GRIN2A/CLN3/CLN3/DOC2A/STX1B/ATP6V0D1/DBNDD1/NDEL1/RAB37/SYNGR2/DOC2B/DLG4/VAMP2/HAP1/RAB5C/UNC13D/RAB40B/RAB27B/WDR7/SYT4/RAB8A/BRSK1/C2CD4C/CBARP/PTPRS/RAB3D/GIPC1/UNC13A/RAB3A/RABAC1/SLC17A7/SYT5/RAB10/VAMP8/MFF/OTOF/SLC30A3/SEMA4C/TMEM163/SLC40A1/KIF1A/LAMP5/SNAP25/SLC32A1/DBNDD2/DNAJC5/ADRA1D/TMEM230/BCL2L1/SEPT5/PICK1/SYNGR1/SYN3/SYN2/RAB5A/SYNPR/MME/COPS4/CLCN3/GABRA2/SNCA/SLC9B2/NKD2/RAB3C/SV2C/SCAMP1/SNCAIP/GRIA1/MCTP1/VDAC1/DPYSL3/CLTB/STXBP5/SYTL3/DTNBP1/ATP6V1G2/SLC17A5/ICA1/AMPH/STX1A/SYPL1/CTTNBP2/DGKI/PTPRN2/LGI3/COPS5/KCNK9/UNC13B/CLTA/SLC2A8/DNM1/GRIN1/TOR1A/SYTL5/CDK16/VAMP7/SYN1/SYP/SYTL4/RAB40A/SEPT6	167	CC	DLPFC and HIPPO differential development
jxn	GO:0043197	dendritic spine	144/13229	151/14993	0.00207564916187109	0.0351894939303261	0.0295722842646015	CDC42/HPCA/PDE4B/PALMD/SYT11/ATP1A2/FCGR2B/DNM3/ADORA1/SRGAP2/ACTN2/DVL1/FBXO2/CNN3/PTEN/NEURL1/ITGA8/ITGB1/PSD/RGS10/CTNND1/CNIH2/CTTN/GRIA4/NRGN/APBB1/PPP1CA/SHANK2/ARRB1/MTMR2/CRYAB/DRD2/ARHGAP32/PTPRO/P2RX4/HIP1R/DDN/ATP2B1/ANKS1B/PPP1CC/NOS1/FARP1/SIPA1L1/SLC8A3/APBA2/ITPKA/USP8/ABHD17C/CYFIP1/NEDD4/SHISA9/EEF2K/STX4/FUS/MT3/ARRB2/SHISA6/ARHGAP44/CDK5R1/MAPT/IGF2BP1/KCNJ2/BAIAP2/TRPV1/DLG4/FXR2/SEZ6/ASIC2/NR1D1/MPP2/PPP1R9B/PALM/DNM2/RAB8A/ABHD17A/APBA3/GIPC1/ATP1A3/STRN4/SLC8A2/KCNC3/SHANK1/SHISA7/ZNF804A/MOB4/STRN/SLC8A1/ALS2/EPHA4/DOCK10/SYNDIG1/ARFGEF2/ZMYND8/APP/TIAM1/COMT/SHANK3/NLGN1/FXR1/RHOA/SEPT11/GRID2/GRIA2/PPP3CA/GPM6A/MAP1B/KCNN2/PDLIM4/SYNPO/GRIA1/TENM2/CPEB4/RGS14/CANX/LAMA2/DTNBP1/GPER1/RAC1/GRM3/PPP1R9A/PSMC2/PRKAR2B/KCND2/GRID2IP/MYL7/SRI/CTTNBP2/LRRC4/DGKI/PTK2B/ADGRB1/LZTS1/CALB1/ASAP1/PTK2/ARC/NTRK2/DNM1/GRIN1/ABHD17B/LPAR1/FRMPD4/FMR1/OPHN1	144	CC	DLPFC and HIPPO differential development
jxn	GO:0005681	spliceosomal complex	177/13229	187/14993	0.00215608935782634	0.0357224804967137	0.0300201915371993	SRRM1/PPP1R8/PPIE/PPIH/YBX1/PRPF38A/ZNF326/PTBP2/RNPC3/PRPF38B/TTF2/PRPF3/UHMK1/SNRPE/HNRNPR/SYF2/SNRNP40/SF3A3/MAGOH/BCAS2/RBM8A/SF3B4/ADAR/KHDC4/IVNS1ABP/HNRNPU/RBM17/PRPF18/WAC/HNRNPH3/HNRNPF/SMNDC1/DHX32/API5/SART1/SF3B2/DDX25/PRPF19/SF1/CWC15/HSPA8/PRPF40B/HNRNPA1/SNRNP35/MAGOHB/WBP11/ZCRB1/DDX23/ZCCHC8/WBP4/GEMIN2/PNN/PRPF39/LGALS3/DCAF4/RBM25/TEP1/HNRNPC/SNW1/NRDE2/SNRPN/MAPKBP1/AQR/PDCD7/SNRPA1/SNRNP25/SRRM2/DDX19B/DDX19A/SF3B3/DHX38/LUC7L/TXNL4B/EFCAB5/NSRP1/DHX8/LUC7L3/DHX40/PRPF8/NAA38/EFTUD2/SRSF1/DDX5/SRSF2/EIF4A3/ALYREF/SNRPD1/TXNL4A/SF3A2/HNRNPM/WDR83/NWD1/UPF1/GPATCH1/WDR62/SNRPA/SNRNP70/PRPF31/U2AF2/LSM7/CACTIN/XAB2/DDX39A/LSM4/SUGP1/U2AF1L4/SNRPD2/USP39/HNRNPA3/SF3B6/GCFC2/SNRNP200/PRPF40A/CWC22/SF3B1/PPIL3/RALY/AAR2/CTNNBL1/DHX35/PRPF6/SNRPB/CRNKL1/U2AF1L5/U2AF1/SNRPD3/ESS2/TFIP11/SF3A1/PHF5A/SNU13/RBM5/ISY1/TRA2B/LSM6/FRG1/DHX15/PLRG1/MTREX/CWC27/PPWD1/SREK1/IK/RBM22/SLU7/DDX41/HNRNPH1/PRPF4B/SNRNP48/SNRPC/CDC5L/CDC40/SCAF8/DHX16/DDX39B/LSM2/PPIL1/SYNCRIP/BUD31/LSM8/LUC7L2/HNRNPA2B1/LSM5/RBM28/RHEB/CCAR2/PABPC1/PRPF4/SMU1/HNRNPK/AKAP17A/ZRSR2/RBMX2/HTATSF1/GPKOW/RBM41/RBMX	177	CC	DLPFC and HIPPO differential development
jxn	GO:0016324	apical plasma membrane	229/13229	244/14993	0.00226713645640812	0.0367276105938116	0.0308648752661878	PRKCZ/AJAP1/VAMP3/PDPN/AKR1A1/PATJ/CLCA4/STXBP3/AHCYL1/ATP1A1/IL6R/VANGL2/DDR2/ATP1B1/PAPPA2/CRB1/KCNK2/PSEN2/KCNK1/SLC2A5/SLC9A1/SLC2A1/KNCN/EPS15/DRAM2/PDZK1/MUC1/CFAP126/ASPM/DSTYK/SLC26A9/USH2A/PTEN/ABCC2/CUBN/PARD3/KCNMA1/SLC22A18/CD44/STX3/SLC3A2/TCIRG1/ANO1/FOLR1/MYO7A/AMOTL1/C2CD2L/NAALADL1/SPTBN2/ACY3/SHANK2/NOX4/RDX/THY1/CD9/PTPRO/PFKM/CACNB3/ERBB3/HIP1R/P2RX2/SCNN1A/SLC11A2/MIP/MYO1A/KCNC2/ATP2B1/SLC5A8/TRPV4/KL/GJB6/PSEN1/ITPK1/SLC12A1/RAB27A/CSPG4/RHCG/CIB1/SLC9A3R2/OTOA/SCNN1G/PARD6A/EMP2/ABCC6/ATP6V0D1/SLC7A5/CYBA/ERBB2/CA4/SLC9A3R1/TMEM235/SLC46A1/MTCL1/DSG2/RAB27B/CDH2/ATP8B1/ARHGEF18/ARHGEF18/STXBP2/CYP4F12/HPN/FXYD1/SIPA1L3/AP2A1/BST2/SLC7A9/PTPRH/PLB1/ABCG8/EPCAM/MAL/PROM2/BMPR2/PARD3B/CPO/IGFBP2/KCNE4/ADAM17/WDPCP/SLC4A5/DPP4/STK39/LRP2/FN1/MREG/RAB17/GNAS/SLC52A3/SLC23A2/JAG1/IGSF5/KCNE1/SLC19A1/ATP6V1E1/MLC1/SLC22A13/TDGF1/PTH1R/ATP6V1A/TF/PRKCI/MUC20/OXTR/SLC4A7/SLC6A20/SLC26A6/HYAL2/AMOTL2/TNIK/PLD1/CLDN1/DLG1/EXOC1/SHROOM3/ENPEP/ANK2/RAPGEF2/SLC2A9/PROM1/PRKG2/ABCG2/SLC9B2/SORBS2/OSMR/SLC30A5/MARVELD2/OCLN/SLC12A2/SLC22A4/SLC22A5/SLC26A2/CDHR2/PRKAA1/PDE4D/RAPGEF6/SHROOM1/PDGFRB/LHFPL5/SLC29A1/HSP90AB1/MFSD4B/RIPOR2/AGER/TMEM30A/CNKSR3/EZR/DLL1/SLC29A4/SEPT7/EGFR/CD36/SLC26A4/CFTR/MGAM/SLC4A2/NOD1/ABCB4/ABCB1/PODXL/ATP6V0A4/TRPV5/FZD3/MTDH/FZD6/MAL2/GPIHBP1/STC1/PTK2/SLC39A4/SLC1A1/TEK/ANXA1/CRB2/MPDZ/CNTFR/TRPM6/NOTCH1/SAPCD2/SHROOM2/NHS/MSN/ATP7A/STK26/GPR143/ADGRG2/SHROOM4/CDHR5/MFRP	229	CC	DLPFC and HIPPO differential development
jxn	GO:0005819	spindle	287/13229	308/14993	0.00258747193455339	0.0410058052236831	0.034460152537988	TMEM201/CDC42/CEP85/MAP7D1/CDCA8/CDC20/KIF2C/CDC7/CDC14A/GPSM2/CEP350/NEK7/CENPF/FMN2/CEP104/KLHL21/MAD2L2/RCC2/EVI5/PSRC1/JTB/ARHGEF2/KIFAP3/TPR/ASPM/KIF14/ARL8A/NEK2/CCSAP/CEP170/HNRNPU/CDK1/SNCG/KIF20B/KIF11/SMC3/ABRAXAS2/BCCIP/ANXA11/MMS19/TUBGCP2/INCENP/CTTN/RPS3/ATM/KIF18A/CKAP5/PRPF19/NUMA1/ZW10/LRMP/KLHL42/DDX11/ESPL1/NEDD1/KNTC1/RACGAP1/POC1B/FRY/RB1/CKAP2/CDC16/CHAMP1/LATS2/SKA3/PARP4/KATNAL1/TUBGCP3/RTRAF/CALM1/VRK1/EML1/HAUS4/PPP2R3C/NIN/DLGAP5/CEP128/AKT1/BUB1B/KNSTRN/NUSAP1/MAPKBP1/HAUS2/TUBGCP4/RAB11A/MAP2K5/KIF23/TUBGCP5/KATNBL1/RMDN3/WDR73/PRC1/NUBP2/E4F1/NDE1/PLK1/KIF22/CYLD/KATNB1/DNAAF1/STX1B/SHCBP1/PAFAH1B1/NDEL1/RAB11FIP4/ZNF207/CDC6/TUBG1/TUBG2/CLTC/CEP95/NUP85/BIRC5/AURKB/NCOR1/CENPV/SPAG5/KAT2A/KIF18B/CDC27/CBX1/SKA2/FBF1/CSNK1D/MTCL1/HAUS1/KATNAL2/SKA1/CTDP1/VPS4B/MAP1S/HAUS5/WDR62/CALM3/AURKC/HAUS8/CEP89/SIRT2/ERCC2/EML2/NUP62/AGBL5/SPAST/BIRC6/RMDN2/ALMS1/CIAO1/MZT2B/RIF1/PKP4/SEPT2/CALM2/FAM161A/DCTN1/CAPG/CKAP2L/CLASP1/HECW2/CUL3/FAM110A/CDC25B/TPX2/KIF3B/MAPRE1/FAM83D/RAE1/DSN1/AURKA/DIDO1/APP/RSPH1/SPECC1L/MICAL3/CLTCL1/KLHL22/MAPK1/TTC28/MYH9/RANGAP1/TUBGCP6/ARL8B/CTNNB1/KIF15/KBTBD8/CEP63/ECT2/YEATS2/TADA3/SGO1/DYNC1LI1/CLASP2/MAP4/RASSF1/POC1A/SPICE1/IQCB1/TOPBP1/STAG1/TBL1XR1/TBCCD1/TCTEX1D2/CEP19/MAEA/TACC3/PKD2/CEP44/HAUS3/CRMP1/CENPE/TBCK/MAD2L1/MAP9/TTC23L/KIF2A/CCNB1/KIF20A/IK/SPDL1/NPM1/RGS14/NSUN2/KIF3A/DIAPH1/HDAC3/NR3C1/DCTN4/CCDC69/NUDCD2/BOD1/ACOT13/ATAT1/KIFC1/MAPK14/MAD2L1BP/EFHC1/PTP4A1/TTK/MAK/NEDD9/DCDC2/CEP162/KATNA1/LATS1/FBXO5/DYNLT1/CBX3/SEPT7/DYNC1I1/WDR60/MAD1L1/SBDS/TNKS/NEIL2/POLB/CSPP1/HSF1/PINX1/MTUS1/PPP2CB/RMDN1/GEM/CLTA/SPIN1/INVS/NEK6/ODF2/HAUS6/TOPORS/DCTN3/SPAG8/CDC14B/CDK5RAP2/GOLGA2/SPOUT1/TBL1X/KIF4A/PIN4/BEX4/STAG2/IKBKG/BRCC3/MID1/DYNLT3/SMC1A/SEPT6/MAP7D3/HAUS7	287	CC	DLPFC and HIPPO differential development
jxn	GO:0030133	transport vesicle	324/13229	349/14993	0.00286459234750467	0.0444316557729979	0.0373391432530284	TPRG1L/VAMP3/LDLRAP1/SYTL1/AZIN2/PDE4B/SYPL2/SLC6A17/SNAPIN/SYT11/CD55/CNIH3/SNAP47/CNST/ATP13A2/PEF1/PPT1/RAB3B/YIPF1/SORT1/OVGP1/SYT6/SEC22B/SV2A/RAB13/COPA/VAMP4/SEC16B/STX6/SYT2/KLHL12/GAD2/SEC24C/VDAC2/PI4K2A/VTI1A/SLC18A2/SEC23IP/SAR1A/SEC31B/CUZD1/SYT9/SLC17A6/STX3/SIPA1/RAB1B/CNIH2/SYT12/FOLR1/ARCN1/TRAPPC4/NRGN/TH/COPB1/ABCC8/BDNF/CD59/SYT7/STX5/RAB6A/MAP6/SYTL2/PICALM/MTMR2/DRD2/NTF3/SPX/SSPN/DNM1L/LRRK2/COPZ1/SYT1/NTS/SLC17A8/ERP29/RPH3A/TMED2/VAMP1/M6PR/SYT10/IGF1/SVOP/RAB35/STX2/GOLGA5/CHGA/AP1G2/SEC23A/TRIM9/CNIH1/RAB15/VTI1B/ERG28/STON2/TRIP11/APBA2/CHP1/B2M/BLOC1S6/SCG3/UNC13C/RAB8B/APH1B/RAB11A/SCAMP5/TMED3/FURIN/SV2B/DMXL2/RAB27A/SPG21/SCAMP2/RAB40C/RAB26/SYT17/PRRT2/STX4/MT3/C16orf70/SNTB2/ZNRF1/CRISPLD2/GRIN2A/CLN3/CLN3/DOC2A/STX1B/ATP6V0D1/AP1G1/DBNDD1/SLC2A4/NDEL1/GOSR1/GOSR2/CLTC/CA4/RAB37/SYNGR2/DOC2B/RPH3AL/DLG4/VAMP2/SREBF1/SYNRG/HAP1/RAB5C/COPZ2/UNC13D/NPTX1/RAB40B/RAB27B/WDR7/SYT4/LMAN1/RAB8A/AP2A1/BRSK1/C2CD4C/CBARP/PLIN3/PTPRS/YIPF2/RAB3D/GIPC1/UNC13A/RAB3A/COPE/ANKRD27/RABAC1/SLC17A7/SYT3/SYT5/RAB10/AFTPH/VAMP8/C2orf40/MFF/OTOF/SLC30A3/MCFD2/RAB1A/SPRED2/TGFA/RAB11FIP5/TGOLN2/SEMA4C/TMEM163/SLC40A1/PTPRN/KIF1A/NRSN2/LAMP5/SNAP25/PCSK2/SEC23B/HCK/SLC32A1/DBNDD2/DNAJC5/ADRA1D/TMEM230/BCL2L1/SEPT5/PICK1/KDELR3/SYNGR1/SREBF2/CLTCL1/SYN3/ITPR1/SYN2/GALNT15/RAB5A/MYRIP/SYNPR/MME/ECE2/SEC13/SCAP/COPB2/GOLIM4/FGFRL1/FGFR3/AREG/USO1/COPS4/AIMP1/SEC24B/AP1AR/CPE/CLCN3/GABRA2/SEC31A/SNCA/SLC9B2/SEC24D/PDCD6/NKD2/RAB3C/SV2C/SCAMP1/AP3S1/SNCAIP/SEC24A/GRIA1/FGFR4/TMED9/MCTP1/PCSK1/VDAC1/SAR1B/DPYSL3/CD74/CLTB/EDN1/NRSN1/SCGN/HLA-F/HLA-A/HLA-E/HLA-DRA/HLA-DQA1/HLA-DPB1/ARFGEF3/STXBP5/SYTL3/IGF2R/DTNBP1/HLA-C/HLA-B/ATP6V1G2/HLA-DRB5/HLA-DRB1/HLA-DQB1/HLA-DPA1/YIPF3/SLC17A5/TMEM30A/GOPC/YKT6/STEAP2/AP1S1/CAV2/KDELR2/ICA1/AMPH/STX1A/BET1/VGF/SYPL1/TMEM168/CTTNBP2/COPG2/DGKI/PTPRN2/LGI3/COPS5/NCALD/KCNK9/IL33/UNC13B/CLTA/STX17/RABEPK/SLC2A8/DNM1/DBH/GRIN1/RAB14/TOR1A/SURF4/SEC16A/RAB9A/SYTL5/CDK16/ATP7A/VMA21/BGN/VAMP7/SYN1/SYP/SYTL4/RAB40A/SEPT6	324	CC	DLPFC and HIPPO differential development
jxn	GO:1904949	ATPase complex	91/13229	94/14993	0.00310843094542953	0.047209294983711	0.0396733949614032	ARID1A/HDAC1/RBBP4/ATP1A1/ATP1A2/ATP1A4/ATP1B1/CHD5/SLC9A1/ANP32E/GATAD2B/YY1AP1/USF1/UCHL5/KAT5/MTA2/RSF1/FXYD2/NFRKB/SMARCD1/YEATS4/EP400/CHD4/MCRS1/SMARCC2/APPL2/ATP12A/RB1/YY1/SALL2/BAZ1A/DPF3/ABCD4/INO80/INO80E/SALL1/C17orf49/CHD3/SUZ12/BPTF/SMARCE1/SMARCD2/SS18/INO80C/ABCA7/SMARCA4/GATAD2A/FXYD1/RUVBL2/MBD3/DPF1/ATP1A3/TFPT/ABCG8/ABCB6/ACTR5/SS18L1/CSNK2A1/CECR2/SMARCB1/HMGXB4/APPL1/ATP1B3/ACTL6A/SMARCC1/PBRM1/ACTR8/RUVBL1/SMARCA5/GM2A/BRD8/PLN/ARID1B/DAXX/HDAC2/PHF10/TRRAP/ING3/ABCB8/ACTL6B/ABCF2/SMARCD3/CHRAC1/SMARCA2/VCP/NACC2/ABCA2/RBBP7/ATRX/SMARCA1/ATP4B	91	CC	DLPFC and HIPPO differential development
jxn	GO:0005938	cell cortex	262/13229	281/14993	0.0035609768797928	0.0529786152116112	0.0445217732339293	PRKCZ/AGTRAP/FBLIM1/CDC42/CNKSR1/EPB41/CAP1/FNBP1L/GPSM2/HAX1/LAMC2/HMCN1/CAPN2/PSEN2/RHOU/ARV1/ACTN2/FMN2/ENO1/RIMS3/SLC2A1/KNCN/RHOC/SELE/STOX1/EXOC6/ADD3/GLRX3/PARD3/RHOBTB1/RTKN2/ACTR1A/FGFR2/STIM1/RHOD/CTTN/MYO7A/PHLDB1/C2CD2L/ARFIP2/TRAF6/CFL1/SPTBN2/NUMA1/RDX/USP2/ARHGAP32/RIC8B/TCHP/CABP1/HIP1R/EPS8/GYS2/C2CD5/ITPR2/RAPGEF3/RND1/BIN2/MYO1A/TRPV4/PXN/RHOF/FRY/ARHGEF7/TRPC4/RHOJ/PSEN1/TNFAIP2/CRIP2/STXBP6/FERMT2/EXOC5/SPTB/UNC13C/POLR2M/AKAP13/SPTBN5/NEDD4/ANXA2/CIB2/CORO1A/PARD6A/CDH1/SPIRE2/MTSS1L/PAFAH1B1/LLGL1/LASP1/WIPF2/RND2/FMNL1/LLGL2/SEPT9/DLG4/MYH10/NOS2/FLOT2/KRT19/SLC4A1/SEPT4/EXOC7/MYL12B/SPIRE1/CDH2/MYO5B/TRIP10/TPM4/MYO9B/HAMP/ARHGAP33/RYR1/ACTN4/SPTBN4/MYADM/GIPC1/RASAL3/UNC13A/AKT2/PLA2G4C/KCNC3/DCDC2C/RAB10/NRBP1/PLEKHH2/RHOQ/SPTBN1/ACTR2/RALB/GYPC/GAD1/PARD3B/MLPH/SEPT2/PFN4/WDPCP/EXOC6B/DCTN1/RTKN/FABP1/SEPT10/CLASP1/RND3/ERMN/CYTIP/CD302/WIPF1/NCL/DSTN/MAPRE1/ITCH/BFSP1/RIMS4/CTSZ/SEPT5/NF2/SH3BP1/TRIOBP/SEPT3/MICAL3/MYH9/GRM7/MOBP/MYRIP/CTNNB1/BSN/FLNB/PHLDB2/PLS1/CLASP2/RHOA/MAEA/GRK4/EXOC1/SHROOM3/SEPT11/PKD2/WDR1/FRYL/SNCA/EXOC3/RAI14/RHOBTB3/FER/NDFIP1/GM2A/MYO10/SEPT8/SHROOM1/FGF1/CLTB/DBN1/CAP2/HFE/RIMS1/MYO6/MARCKS/UTRN/AKAP12/EXOC2/NEDD9/DCDC2/FLOT1/CLIC5/DST/EEF1A1/COL10A1/SAMD3/EPB41L2/CTGF/IPCEF1/CNKSR3/EZR/SCIN/WIPF3/SEPT7/ANLN/DBNL/LANCL2/GNAI1/PPP1R9A/CAV1/CAPZA2/MKLN1/EXOC4/CALD1/ACTB/COBL/HIP1/PCLO/CTTNBP2/WASL/DMTN/RHOBTB2/PTK2B/RIMS2/DLC1/ASPH/PTK2/UNC13B/CLTA/MELK/FRMPD1/TMOD1/GSN/SPTAN1/HMCN2/GPSM1/TRAF2/WASHC1/ASTN2/FNBP1/TSC1/SAPCD2/NSMF/SHROOM2/CNKSR2/WAS/SHROOM4/SEPT6/PDZD4/FLNA/MPP1	262	CC	DLPFC and HIPPO differential development
jxn	GO:0097014	ciliary plasm	101/13229	105/14993	0.00395831085642718	0.0577121722867082	0.0484997245987498	DNALI1/CENPF/CFAP74/KIF17/WDR78/SPAG17/KIFAP3/CCSAP/SPAG6/ARMC4/CFAP46/DNHD1/BBS1/DNAJB13/DYNC2H1/AMBRA1/TULP3/CCDC65/GLI1/CFAP54/CFAP73/WDR66/DNAL1/SPATA7/ATG14/MNS1/DYNLRB2/DNAAF1/GAS8/IFT140/DNAH3/RPGRIP1L/HYDIN/DNAH2/DNAH9/DRC3/CCDC103/PRKAR1A/DNAI2/KIF19/SEPT9/CCDC40/DNAH17/PIK3C3/TUBB4A/CCDC151/PRKACA/CCDC114/DRC1/DYNC2LI1/DNAH6/CFAP221/GLI2/BBS5/SPAG16/ATG16L1/TRAF3IP1/SEPT2/WDR35/IFT172/WDPCP/DNAH7/CFAP61/DYNLRB1/ARFGEF2/SPEF1/TTLL3/ATG7/DNAH1/ARL13B/ARL6/MAATS1/CFAP100/MAP4/PRKAR2A/NEK4/IFT57/PIK3R4/CCDC39/TCTEX1D2/BBS7/DNAH5/DNAH8/RSPH9/EFHC1/CFAP206/RSPH4A/DCDC2/CEP162/ATG5/DNAH11/SEPT7/GLI3/RP1/DNAI1/TMEM141/CCDC183/WDR34/AK8/INPP5E/AKAP14	101	CC	DLPFC and HIPPO differential development
gene	hsa04080	Neuroactive ligand-receptor interaction	123/2152	198/6040	1.17597707100915e-14	3.68080823225863e-12	3.47841638898495e-12	2563/3362/3352/5724/4985/3061/2899/5733/5737/23566/1901/140/1131/23620/1134/10203/3269/7068/7433/5745/2912/3355/165829/9934/53829/152/1816/2565/2557/2560/10886/6870/4887/59350/4886/8001/5618/2690/3350/2149/2150/2908/3360/2890/147/2561/2554/1812/3274/2914/3062/3351/3354/84539/2898/4829/2911/4988/4142/1395/2918/1129/3361/7434/148/1135/1142/4986/7201/5646/116443/64106/2894/3363/150/153/887/1132/187/1128/10888/2893/1813/2900/719/5027/5025/22953/3356/10161/57105/1910/56413/6751/2558/2567/1133/1138/2903/4157/5026/9340/136/2905/4160/2587/9294/53637/9170/2696/2906/146/6754/11255/2897/9127/6753/2847/706/2925/2846/3358/55879	123	KEGG	DLPFC and HIPPO differential development
gene	hsa04020	Calcium signaling pathway	83/2152	167/6040	0.000108705225927161	0.0170123678576007	0.016076930781859	3362/5724/5733/5737/777/493/1131/3708/491/3269/4638/1816/952/6870/2149/814/3360/815/147/1812/3274/340156/2911/1956/1129/3361/148/2185/7201/114/9630/5535/90550/818/3363/153/6786/887/1128/5331/5153/2065/4842/5027/5025/22953/3356/57105/1910/56413/196883/1133/5330/3706/115/2903/5261/91807/113/5336/5026/489/136/4843/113026/8913/2905/8877/2774/2769/773/6261/2906/5582/146/2778/9127/8911/2925/5255/3358/492/293	83	KEGG	DLPFC and HIPPO differential development
gene	hsa05322	Systemic lupus erythematosus	57/2152	108/6040	0.000174546148841415	0.018210981529121	0.017209637833136	712/714/713/440689/653604/8370/8349/2214/128312/942/730/8359/8358/8335/3018/8352/8334/3017/8344/3012/8353/8361/8345/8346/8365/8969/8294/8340/8329/8357/8342/8362/8330/8332/8356/720/721/3122/3127/3123/3117/3119/3109/3111/3113/3115/55506/3014/716/715/440093/87/2903/718/81/6628/958	57	KEGG	DLPFC and HIPPO differential development
gene	hsa04742	Taste transduction	35/2152	62/6040	0.000615770075611455	0.0481840084165963	0.0455345766438997	3352/1131/6335/3355/2557/3350/2554/2914/3351/3354/2911/50831/50832/114/9033/255022/9177/6337/50839/50838/259296/259294/259292/259289/259291/259293/5153/22953/196883/2558/5330/10021/51764/40/773	35	KEGG	DLPFC and HIPPO differential development
gene	hsa05330	Allograft rejection	16/2152	23/6040	0.000946653663853893	0.0510118669216026	0.0482069433494882	942/3134/3105/3133/3106/3122/3127/3123/3117/3119/3109/3111/3113/3115/355/958	16	KEGG	DLPFC and HIPPO differential development
gene	hsa05320	Autoimmune thyroid disease	17/2152	25/6040	0.000977863263672893	0.0510118669216026	0.0482069433494882	942/3134/3105/3133/3106/3122/3127/3123/3117/3119/3109/3111/3113/3115/7038/355/958	17	KEGG	DLPFC and HIPPO differential development
exon	hsa04142	Lysosome	112/5156	117/6040	0.000269873256732874	0.0435178259055287	0.0358562883701178	2517/7805/5538/533/6272/10717/1520/1513/2629/6556/130340/285362/2720/3373/3425/950/4126/256471/1519/175/3074/8546/411/1176/2760/1212/4758/9374/26503/3482/2990/9179/1174/50617/1508/427/9583/10947/138050/51606/55353/1211/1514/1515/20/5660/26985/3988/1509/6609/1200/53/8722/10312/1075/4074/4891/967/2799/79158/23457/23545/1203/3916/8906/11154/10577/2581/5641/23431/3073/1512/8120/10239/84572/527/51172/9516/23062/1201/9114/23659/164/2588/1497/968/535/4669/1213/22901/23163/2548/6448/4864/8943/57192/54/4125/1777/8907/5476/1522/8218/162/26088/4668/410/8905/2717/3920/3423/537	112	KEGG	DLPFC and HIPPO differential development
exon	hsa04510	Focal adhesion	179/5156	192/6040	0.000512208548537398	0.0435178259055287	0.0358562883701178	5293/998/1298/8503/10451/5906/8515/6464/7059/7143/3915/4660/3914/824/10000/9475/5500/6654/3655/3676/3685/2335/1286/1285/1293/5894/3680/1499/3913/387/2317/2932/4638/3693/5291/5290/5062/4636/5156/3791/5602/6696/1950/56034/7424/3672/3673/5295/7060/1729/5159/5601/340156/7148/896/7422/1297/2534/3910/3908/7058/5154/60/5879/58498/1956/3082/1278/5649/3912/858/857/4233/2318/673/7791/5747/7094/53358/3371/10319/2889/7410/8516/3688/5599/7414/5728/1793/3265/3611/55742/7423/572/5499/595/5058/330/329/80310/894/7450/3695/3678/3679/5908/4659/3479/5501/5829/2321/1282/1284/394/6655/87/5228/207/7057/106821730/56924/399694/83660/5604/22801/5923/3480/5170/5579/5595/91807/9564/1398/2064/3674/3690/3675/1101/5578/2885/3691/71/5881/10627/103910/284217/6093/3909/596/25759/23396/7409/5296/81/10298/208/7408/5582/54776/57144/85366/10398/6714/3911/1299/1291/1292/1399/5880/5155/29780/64098/2277/2002/1288/1287/5063/331/2316	179	KEGG	DLPFC and HIPPO differential development
exon	hsa03018	RNA degradation	74/5156	76/6040	0.000553540534973169	0.0435178259055287	0.0358562883701178	2023/5394/8761/7832/87178/10438/3329/9125/27258/25904/23016/55802/131870/54464/170506/246175/5393/11157/11044/23517/9652/167227/9337/57472/57819/6499/154197/23658/51691/4850/29883/27257/26986/54512/84186/51010/23404/5214/51013/387712/219988/1656/28960/196513/2026/5213/9924/4848/694/255967/11340/22894/115752/80153/80349/5073/64282/23019/23644/10200/2027/10140/51690/25804/56915/4849/22803/80336/10950/5211/10766/645974/340529/140886	74	KEGG	DLPFC and HIPPO differential development
